date,temp_c,nao,sunspot,aod_global,month,month_sin,month_cos
1847-01,2.2,0.03,104.36363636363636,0.0,1,0.49999999999999994,0.8660254037844387
1847-02,2.4,0.1,74.9,0.0,2,0.8660254037844386,0.5000000000000001
1847-03,5.6,-1.59,143.0,0.0,3,1.0,6.123233995736766e-17
1847-04,6.6,1.17,74.55,0.0,4,0.8660254037844387,-0.49999999999999983
1847-05,12.3,1.76,125.73076923076923,0.0,5,0.49999999999999994,-0.8660254037844387
1847-06,13.9,-0.26,142.16,0.0,6,1.2246467991473532e-16,-1.0
1847-07,17.5,0.75,87.08,0.0,7,-0.4999999999999998,-0.8660254037844388
1847-08,15.2,1.13,234.28571428571428,0.0,8,-0.8660254037844384,-0.5000000000000004
1847-09,11.5,-0.32,268.2,0.0,9,-1.0,-1.8369701987210297e-16
1847-10,10.7,0.44,300.63157894736844,0.0,10,-0.8660254037844386,0.5000000000000001
1847-11,7.9,2.46,231.5,0.0,11,-0.5000000000000004,0.8660254037844384
1847-12,4.8,1.76,182.64285714285714,0.0,12,-2.4492935982947064e-16,1.0
1848-01,1.3,-0.79,265.2142857142857,0.0,1,0.49999999999999994,0.8660254037844387
1848-02,6.1,1.77,186.3846153846154,0.0,2,0.8660254037844386,0.5000000000000001
1848-03,5.9,0.76,181.1764705882353,0.0,3,1.0,6.123233995736766e-17
1848-04,8.2,-1.02,178.55555555555554,0.0,4,0.8660254037844387,-0.49999999999999983
1848-05,13.9,0.69,170.4814814814815,0.0,5,0.49999999999999994,-0.8660254037844387
1848-06,14.5,-1.78,214.91666666666666,0.0,6,1.2246467991473532e-16,-1.0
1848-07,15.6,1.87,231.96296296296296,0.0,7,-0.4999999999999998,-0.8660254037844388
1848-08,13.6,2.64,220.9047619047619,0.0,8,-0.8660254037844384,-0.5000000000000004
1848-09,12.8,-2.55,167.25,0.0,9,-1.0,-1.8369701987210297e-16
1848-10,9.7,-2.44,220.6153846153846,0.0,10,-0.8660254037844386,0.5000000000000001
1848-11,5.8,-0.84,191.0,0.0,11,-0.5000000000000004,0.8660254037844384
1848-12,5.6,2.55,265.8333333333333,0.0,12,-2.4492935982947064e-16,1.0
1849-01,3.9,2.42,298.2903225806452,0.0,1,0.49999999999999994,0.8660254037844387
1849-02,5.7,2.77,250.25,0.0,2,0.8660254037844386,0.5000000000000001
1849-03,6.1,-0.56,182.74193548387098,0.0,3,1.0,6.123233995736766e-17
1849-04,6.4,-0.99,194.7,0.0,4,0.8660254037844387,-0.49999999999999983
1849-05,12.1,-0.52,153.19354838709677,0.0,5,0.49999999999999994,-0.8660254037844387
1849-06,13.9,-3.21,154.16666666666666,0.0,6,1.2246467991473532e-16,-1.0
1849-07,15.4,1.2,148.19354838709677,0.0,7,-0.4999999999999998,-0.8660254037844388
1849-08,15.6,0.7,128.58064516129033,0.0,8,-0.8660254037844384,-0.5000000000000004
1849-09,13.3,-2.23,178.03333333333333,0.0,9,-1.0,-1.8369701987210297e-16
1849-10,9.2,-0.08,135.70967741935485,0.0,10,-0.8660254037844386,0.5000000000000001
1849-11,6.6,0.8,188.16666666666666,0.0,11,-0.5000000000000004,0.8660254037844384
1849-12,3.4,-1.24,184.25806451612902,0.0,12,-2.4492935982947064e-16,1.0
1850-01,0.7,-0.16,148.2258064516129,0.0044,1,0.49999999999999994,0.8660254037844387
1850-02,6.4,4.13,169.75,0.0040999999999999995,2,0.8660254037844386,0.5000000000000001
1850-03,4.7,-2.22,156.83870967741936,0.0,3,1.0,6.123233995736766e-17
1850-04,9.0,0.97,83.83333333333333,0.0038,4,0.8660254037844387,-0.49999999999999983
1850-05,10.1,-1.16,117.03225806451613,0.0036,5,0.49999999999999994,-0.8660254037844387
1850-06,15.4,0.4,133.0,0.0,6,1.2246467991473532e-16,-1.0
1850-07,16.2,0.31,74.3225806451613,0.0034,7,-0.4999999999999998,-0.8660254037844388
1850-08,14.5,0.15,117.03225806451613,0.0033499999999999997,8,-0.8660254037844384,-0.5000000000000004
1850-09,12.3,-2.08,163.7,0.0,9,-1.0,-1.8369701987210297e-16
1850-10,7.9,-2.7,134.90322580645162,0.00315,10,-0.8660254037844386,0.5000000000000001
1850-11,7.4,2.39,104.1,0.003,11,-0.5000000000000004,0.8660254037844384
1850-12,4.6,2.36,115.87096774193549,0.0,12,-2.4492935982947064e-16,1.0
1851-01,5.6,3.29,143.4516129032258,0.003,1,0.49999999999999994,0.8660254037844387
1851-02,4.7,1.03,200.07142857142858,0.00285,2,0.8660254037844386,0.5000000000000001
1851-03,5.8,1.5,122.80645161290323,0.0,3,1.0,6.123233995736766e-17
1851-04,7.4,-1.66,107.33333333333333,0.00265,4,0.8660254037844387,-0.49999999999999983
1851-05,10.4,-1.53,118.93548387096774,0.0026,5,0.49999999999999994,-0.8660254037844387
1851-06,14.3,-1.62,120.0,0.0,6,1.2246467991473532e-16,-1.0
1851-07,14.6,-5.39,68.64516129032258,0.0025,7,-0.4999999999999998,-0.8660254037844388
1851-08,15.5,4.68,108.96774193548387,0.0023499999999999997,8,-0.8660254037844384,-0.5000000000000004
1851-09,12.7,1.85,128.86666666666667,0.0,9,-1.0,-1.8369701987210297e-16
1851-10,10.8,0.78,118.70967741935483,0.00215,10,-0.8660254037844386,0.5000000000000001
1851-11,3.1,-1.77,96.8,0.002,11,-0.5000000000000004,0.8660254037844384
1851-12,4.8,1.74,135.48387096774192,0.0,12,-2.4492935982947064e-16,1.0
1852-01,4.9,1.46,129.8709677419355,0.0019,1,0.49999999999999994,0.8660254037844387
1852-02,4.7,0.41,126.20689655172414,0.0018,2,0.8660254037844386,0.5000000000000001
1852-03,5.2,-2.5,116.2258064516129,0.0,3,1.0,6.123233995736766e-17
1852-04,8.2,-1.6,124.26666666666667,0.00165,4,0.8660254037844387,-0.49999999999999983
1852-05,10.6,0.25,104.3225806451613,0.0015,5,0.49999999999999994,-0.8660254037844387
1852-06,13.2,0.09,89.0,0.0,6,1.2246467991473532e-16,-1.0
1852-07,18.7,-1.13,80.0,0.0014,7,-0.4999999999999998,-0.8660254037844388
1852-08,15.8,2.94,75.3225806451613,0.0012499999999999998,8,-0.8660254037844384,-0.5000000000000004
1852-09,12.9,-2.02,71.2,0.0,9,-1.0,-1.8369701987210297e-16
1852-10,7.8,-1.65,127.93548387096774,0.0010500000000000002,10,-0.8660254037844386,0.5000000000000001
1852-11,7.9,-0.93,103.06666666666666,0.001,11,-0.5000000000000004,0.8660254037844384
1852-12,7.7,1.03,86.12903225806451,0.0,12,-2.4492935982947064e-16,1.0
1853-01,5.1,1.31,77.90322580645162,0.0009,1,0.49999999999999994,0.8660254037844387
1853-02,0.6,-4.04,81.46428571428571,0.0008,2,0.8660254037844386,0.5000000000000001
1853-03,3.4,-0.32,71.58064516129032,0.0,3,1.0,6.123233995736766e-17
1853-04,7.6,0.76,90.4,0.0007,4,0.8660254037844387,-0.49999999999999983
1853-05,10.9,-3.17,65.87096774193549,0.0006,5,0.49999999999999994,-0.8660254037844387
1853-06,14.3,1.09,75.96666666666667,0.0,6,1.2246467991473532e-16,-1.0
1853-07,14.9,1.76,87.19354838709677,0.0006,7,-0.4999999999999998,-0.8660254037844388
1853-08,14.7,-2.36,95.83870967741936,0.0005,8,-0.8660254037844384,-0.5000000000000004
1853-09,12.3,-0.22,63.666666666666664,0.0,9,-1.0,-1.8369701987210297e-16
1853-10,10.2,-0.47,80.45161290322581,0.00045,10,-0.8660254037844386,0.5000000000000001
1853-11,5.2,0.51,54.733333333333334,0.0004,11,-0.5000000000000004,0.8660254037844384
1853-12,1.3,-4.28,44.516129032258064,0.0,12,-2.4492935982947064e-16,1.0
1854-01,3.6,1.28,29.258064516129032,0.0004,1,0.49999999999999994,0.8660254037844387
1854-02,4.3,1.72,38.035714285714285,0.00035,2,0.8660254037844386,0.5000000000000001
1854-03,6.7,2.67,39.38709677419355,0.0,3,1.0,6.123233995736766e-17
1854-04,9.2,0.88,50.3,0.0003,4,0.8660254037844387,-0.49999999999999983
1854-05,10.3,0.04,45.61290322580645,0.0003,5,0.49999999999999994,-0.8660254037844387
1854-06,13.2,-0.06,40.06666666666667,0.0,6,1.2246467991473532e-16,-1.0
1854-07,15.4,-1.92,35.45161290322581,0.0003,7,-0.4999999999999998,-0.8660254037844388
1854-08,15.2,-0.03,30.06451612903226,0.00025,8,-0.8660254037844384,-0.5000000000000004
1854-09,14.4,2.62,42.6,0.0,9,-1.0,-1.8369701987210297e-16
1854-10,9.4,1.11,24.06451612903226,0.0002,10,-0.8660254037844386,0.5000000000000001
1854-11,4.9,-1.56,53.5,0.0002,11,-0.5000000000000004,0.8660254037844384
1854-12,5.1,2.42,41.096774193548384,0.0,12,-2.4492935982947064e-16,1.0
1855-01,2.4,-1.84,23.387096774193548,0.0002,1,0.49999999999999994,0.8660254037844387
1855-02,-1.7,-3.8,21.607142857142858,0.0002,2,0.8660254037844386,0.5000000000000001
1855-03,3.3,-0.05,33.03225806451613,0.0,3,1.0,6.123233995736766e-17
1855-04,7.1,0.99,8.366666666666667,0.0002,4,0.8660254037844387,-0.49999999999999983
1855-05,8.8,-2.28,17.29032258064516,0.0002,5,0.49999999999999994,-0.8660254037844387
1855-06,13.3,0.78,10.0,0.0,6,1.2246467991473532e-16,-1.0
1855-07,16.8,-2.61,0.6774193548387096,0.0002,7,-0.4999999999999998,-0.8660254037844388
1855-08,15.7,3.81,5.935483870967742,0.0002,8,-0.8660254037844384,-0.5000000000000004
1855-09,13.2,0.79,0.0,0.0,9,-1.0,-1.8369701987210297e-16
1855-10,9.7,-1.09,18.322580645161292,0.0052,10,-0.8660254037844386,0.5000000000000001
1855-11,5.3,-2.42,7.933333333333334,0.0122,11,-0.5000000000000004,0.8660254037844384
1855-12,2.4,-1.66,5.806451612903226,0.0,12,-2.4492935982947064e-16,1.0
1856-01,3.7,-1.25,0.967741935483871,0.0168,1,0.49999999999999994,0.8660254037844387
1856-02,5.3,-0.1,9.310344827586206,0.0237,2,0.8660254037844386,0.5000000000000001
1856-03,4.4,-2.27,0.7419354838709677,0.0,3,1.0,6.123233995736766e-17
1856-04,7.9,2.0,12.366666666666667,0.0329,4,0.8660254037844387,-0.49999999999999983
1856-05,9.4,-0.7,0.0,0.0399,5,0.49999999999999994,-0.8660254037844387
1856-06,13.5,2.03,9.8,0.0,6,1.2246467991473532e-16,-1.0
1856-07,15.3,-0.16,8.806451612903226,0.0433,7,-0.4999999999999998,-0.8660254037844388
1856-08,16.9,-0.44,11.32258064516129,0.04675,8,-0.8660254037844384,-0.5000000000000004
1856-09,12.5,-0.5,8.433333333333334,0.0,9,-1.0,-1.8369701987210297e-16
1856-10,10.7,1.12,8.548387096774194,0.051250000000000004,10,-0.8660254037844386,0.5000000000000001
1856-11,4.8,-1.69,14.733333333333333,0.0547,11,-0.5000000000000004,0.8660254037844384
1856-12,4.4,-0.23,13.741935483870968,0.0,12,-2.4492935982947064e-16,1.0
1857-01,2.6,-0.69,26.032258064516128,0.057,1,0.49999999999999994,0.8660254037844387
1857-02,4.3,2.02,14.214285714285714,0.060399999999999995,2,0.8660254037844386,0.5000000000000001
1857-03,5.3,1.09,9.96774193548387,0.0,3,1.0,6.123233995736766e-17
1857-04,7.5,0.55,21.066666666666666,0.06495000000000001,4,0.8660254037844387,-0.49999999999999983
1857-05,11.3,-0.17,54.225806451612904,0.0684,5,0.49999999999999994,-0.8660254037844387
1857-06,15.8,-0.33,30.466666666666665,0.0,6,1.2246467991473532e-16,-1.0
1857-07,16.4,5.36,42.16129032258065,0.0675,7,-0.4999999999999998,-0.8660254037844388
1857-08,17.4,1.02,32.0,0.0616,8,-0.8660254037844384,-0.5000000000000004
1857-09,14.5,1.21,80.56666666666666,0.0,9,-1.0,-1.8369701987210297e-16
1857-10,11.3,-0.2,77.06451612903226,0.0537,10,-0.8660254037844386,0.5000000000000001
1857-11,7.2,-1.68,59.56666666666667,0.0478,11,-0.5000000000000004,0.8660254037844384
1857-12,7.3,3.51,70.6774193548387,0.0,12,-2.4492935982947064e-16,1.0
1858-01,3.4,2.26,74.2258064516129,0.044,1,0.49999999999999994,0.8660254037844387
1858-02,1.8,-0.54,66.25,0.038849999999999996,2,0.8660254037844386,0.5000000000000001
1858-03,4.9,-1.24,109.16129032258064,0.0,3,1.0,6.123233995736766e-17
1858-04,7.7,1.24,72.8,0.0329,4,0.8660254037844387,-0.49999999999999983
1858-05,10.8,0.53,78.64516129032258,0.029,5,0.49999999999999994,-0.8660254037844387
1858-06,16.8,-0.24,84.5,0.0,6,1.2246467991473532e-16,-1.0
1858-07,14.8,-1.58,107.74193548387096,0.0267,7,-0.4999999999999998,-0.8660254037844388
1858-08,15.8,0.06,104.93548387096774,0.0236,8,-0.8660254037844384,-0.5000000000000004
1858-09,14.7,2.33,152.2,0.0,9,-1.0,-1.8369701987210297e-16
1858-10,9.6,-1.86,173.2258064516129,0.019999999999999997,10,-0.8660254037844386,0.5000000000000001
1858-11,4.3,-4.41,98.6,0.0176,11,-0.5000000000000004,0.8660254037844384
1858-12,4.8,3.01,127.03225806451613,0.0,12,-2.4492935982947064e-16,1.0
1859-01,4.9,2.74,159.0,0.0162,1,0.49999999999999994,0.8660254037844387
1859-02,5.7,2.37,166.39285714285714,0.01445,2,0.8660254037844386,0.5000000000000001
1859-03,7.3,1.5,171.51612903225808,0.0,3,1.0,6.123233995736766e-17
1859-04,7.5,-1.12,162.86666666666667,0.0125,4,0.8660254037844387,-0.49999999999999983
1859-05,11.7,-0.63,172.83870967741936,0.011,5,0.49999999999999994,-0.8660254037844387
1859-06,14.8,-0.06,165.23333333333332,0.0,6,1.2246467991473532e-16,-1.0
1859-07,18.3,2.24,180.74193548387098,0.0103,7,-0.4999999999999998,-0.8660254037844388
1859-08,16.2,1.82,203.0,0.0094,8,-0.8660254037844384,-0.5000000000000004
1859-09,12.9,0.11,200.86666666666667,0.0,9,-1.0,-1.8369701987210297e-16
1859-10,9.6,-2.61,217.7741935483871,0.0083,10,-0.8660254037844386,0.5000000000000001
1859-11,4.8,0.29,184.63333333333333,0.0074,11,-0.5000000000000004,0.8660254037844384
1859-12,1.6,-1.31,153.93548387096774,0.0,12,-2.4492935982947064e-16,1.0
1860-01,3.5,1.54,156.6451612903226,0.0069,1,0.49999999999999994,0.8660254037844387
1860-02,1.7,0.32,167.89655172413794,0.00615,2,0.8660254037844386,0.5000000000000001
1860-03,4.7,1.08,187.96774193548387,0.0,3,1.0,6.123233995736766e-17
1860-04,5.9,-0.37,135.66666666666666,0.0052,4,0.8660254037844387,-0.49999999999999983
1860-05,11.5,-1.51,203.48387096774192,0.0046,5,0.49999999999999994,-0.8660254037844387
1860-06,12.3,-2.32,206.33333333333334,0.0,6,1.2246467991473532e-16,-1.0
1860-07,14.5,-2.27,221.90322580645162,0.0042,7,-0.4999999999999998,-0.8660254037844388
1860-08,13.6,-0.16,190.48387096774192,0.00375,8,-0.8660254037844384,-0.5000000000000004
1860-09,11.2,-0.92,175.2,0.0,9,-1.0,-1.8369701987210297e-16
1860-10,9.8,2.28,171.1290322580645,0.0031999999999999997,10,-0.8660254037844386,0.5000000000000001
1860-11,4.5,-3.44,186.03333333333333,0.0028,11,-0.5000000000000004,0.8660254037844384
1860-12,1.2,-2.14,181.70967741935485,0.0,12,-2.4492935982947064e-16,1.0
1861-01,1.7,-0.56,118.45161290322581,0.0026,1,0.49999999999999994,0.8660254037844387
1861-02,4.9,0.8,147.53571428571428,0.0023,2,0.8660254037844386,0.5000000000000001
1861-03,6.3,2.06,192.03225806451613,0.0,3,1.0,6.123233995736766e-17
1861-04,7.5,-1.86,187.06666666666666,0.00195,4,0.8660254037844387,-0.49999999999999983
1861-05,10.4,-1.99,107.80645161290323,0.0017,5,0.49999999999999994,-0.8660254037844387
1861-06,14.8,-1.04,167.5,0.0,6,1.2246467991473532e-16,-1.0
1861-07,15.0,0.73,148.2258064516129,0.0016,7,-0.4999999999999998,-0.8660254037844388
1861-08,15.9,2.91,156.70967741935485,0.00335,8,-0.8660254037844384,-0.5000000000000004
1861-09,13.1,-0.85,151.86666666666667,0.0,9,-1.0,-1.8369701987210297e-16
1861-10,11.8,-0.8,127.6774193548387,0.00595,10,-0.8660254037844386,0.5000000000000001
1861-11,4.2,-1.35,102.0,0.0079,11,-0.5000000000000004,0.8660254037844384
1861-12,3.9,-1.5,152.83870967741936,0.0,12,-2.4492935982947064e-16,1.0
1862-01,3.9,1.15,119.90322580645162,0.0092,1,0.49999999999999994,0.8660254037844387
1862-02,5.1,-1.26,122.42857142857143,0.01115,2,0.8660254037844386,0.5000000000000001
1862-03,5.5,-2.25,82.6774193548387,0.0,3,1.0,6.123233995736766e-17
1862-04,8.8,0.64,102.1,0.013850000000000001,4,0.8660254037844387,-0.49999999999999983
1862-05,12.3,0.65,122.41935483870968,0.0158,5,0.49999999999999994,-0.8660254037844387
1862-06,12.7,-0.22,159.7,0.0,6,1.2246467991473532e-16,-1.0
1862-07,14.2,-2.08,139.4516129032258,0.0162,7,-0.4999999999999998,-0.8660254037844388
1862-08,14.6,-1.43,118.6774193548387,0.015349999999999999,8,-0.8660254037844384,-0.5000000000000004
1862-09,13.0,-1.5,126.43333333333334,0.0,9,-1.0,-1.8369701987210297e-16
1862-10,10.3,1.75,79.7741935483871,0.01425,10,-0.8660254037844386,0.5000000000000001
1862-11,3.2,-0.49,96.03333333333333,0.0135,11,-0.5000000000000004,0.8660254037844384
1862-12,6.5,2.92,77.61290322580645,0.0,12,-2.4492935982947064e-16,1.0
1863-01,4.9,1.12,91.7741935483871,0.0129,1,0.49999999999999994,0.8660254037844387
1863-02,5.8,3.1,107.67857142857143,0.0121,2,0.8660254037844386,0.5000000000000001
1863-03,6.5,1.88,126.0,0.0,3,1.0,6.123233995736766e-17
1863-04,8.8,2.35,77.1,0.011,4,0.8660254037844387,-0.49999999999999983
1863-05,10.6,-1.49,102.12903225806451,0.0102,5,0.49999999999999994,-0.8660254037844387
1863-06,13.6,-0.59,77.56666666666666,0.0,6,1.2246467991473532e-16,-1.0
1863-07,15.2,-0.43,62.03225806451613,0.0097,7,-0.4999999999999998,-0.8660254037844388
1863-08,15.5,0.1,91.25806451612904,0.00895,8,-0.8660254037844384,-0.5000000000000004
1863-09,11.6,2.46,41.733333333333334,0.0,9,-1.0,-1.8369701987210297e-16
1863-10,9.9,-0.59,75.74193548387096,0.008,10,-0.8660254037844386,0.5000000000000001
1863-11,7.3,1.62,71.6,0.0073,11,-0.5000000000000004,0.8660254037844384
1863-12,6.3,2.17,78.12903225806451,0.0,12,-2.4492935982947064e-16,1.0
1864-01,2.4,2.03,109.6774193548387,0.0068,1,0.49999999999999994,0.8660254037844387
1864-02,2.3,-0.27,89.48275862068965,0.00605,2,0.8660254037844386,0.5000000000000001
1864-03,4.7,-1.78,125.93548387096774,0.0,3,1.0,6.123233995736766e-17
1864-04,8.8,0.23,68.1,0.0052,4,0.8660254037844387,-0.49999999999999983
1864-05,12.4,-1.83,77.09677419354838,0.0046,5,0.49999999999999994,-0.8660254037844387
1864-06,13.6,1.76,109.86666666666666,0.0,6,1.2246467991473532e-16,-1.0
1864-07,15.5,0.5,103.83870967741936,0.0042,7,-0.4999999999999998,-0.8660254037844388
1864-08,14.2,-0.21,104.06451612903226,0.0038,8,-0.8660254037844384,-0.5000000000000004
1864-09,13.3,1.12,54.166666666666664,0.0,9,-1.0,-1.8369701987210297e-16
1864-10,9.7,-6.05,64.38709677419355,0.0034000000000000002,10,-0.8660254037844386,0.5000000000000001
1864-11,5.5,0.01,109.33333333333333,0.0031,11,-0.5000000000000004,0.8660254037844384
1864-12,3.7,-0.77,54.32258064516129,0.0,12,-2.4492935982947064e-16,1.0
1865-01,2.1,0.15,92.51612903225806,0.0029,1,0.49999999999999994,0.8660254037844387
1865-02,2.3,-0.42,74.60714285714286,0.0026,2,0.8660254037844386,0.5000000000000001
1865-03,2.9,-1.03,74.96774193548387,0.0,3,1.0,6.123233995736766e-17
1865-04,10.6,0.92,55.93333333333333,0.0022500000000000003,4,0.8660254037844387,-0.49999999999999983
1865-05,12.6,0.87,65.61290322580645,0.002,5,0.49999999999999994,-0.8660254037844387
1865-06,15.6,0.74,63.766666666666666,0.0,6,1.2246467991473532e-16,-1.0
1865-07,16.6,-0.07,50.806451612903224,0.0019,7,-0.4999999999999998,-0.8660254037844388
1865-08,15.1,-0.22,71.83870967741936,0.00165,8,-0.8660254037844384,-0.5000000000000004
1865-09,16.3,3.24,41.03333333333333,0.0,9,-1.0,-1.8369701987210297e-16
1865-10,9.7,-2.66,32.54838709677419,0.00145,10,-0.8660254037844386,0.5000000000000001
1865-11,6.7,-0.14,46.666666666666664,0.0013,11,-0.5000000000000004,0.8660254037844384
1865-12,5.8,2.57,24.29032258064516,0.0,12,-2.4492935982947064e-16,1.0
1866-01,5.8,2.06,60.0,0.0012,1,0.49999999999999994,0.8660254037844387
1866-02,4.4,0.7,72.92857142857143,0.0010500000000000002,2,0.8660254037844386,0.5000000000000001
1866-03,4.8,-2.1,46.58064516129032,0.0,3,1.0,6.123233995736766e-17
1866-04,8.6,-0.88,33.53333333333333,0.00095,4,0.8660254037844387,-0.49999999999999983
1866-05,10.0,-1.54,24.64516129032258,0.0008,5,0.49999999999999994,-0.8660254037844387
1866-06,15.5,-0.18,31.366666666666667,0.0,6,1.2246467991473532e-16,-1.0
1866-07,15.5,0.29,17.64516129032258,0.0008,7,-0.4999999999999998,-0.8660254037844388
1866-08,14.7,0.77,24.225806451612904,0.0007,8,-0.8660254037844384,-0.5000000000000004
1866-09,12.8,1.52,13.933333333333334,0.0,9,-1.0,-1.8369701987210297e-16
1866-10,10.7,-0.03,26.774193548387096,0.0006,10,-0.8660254037844386,0.5000000000000001
1866-11,6.9,1.01,17.166666666666668,0.0005,11,-0.5000000000000004,0.8660254037844384
1866-12,6.1,2.14,2.903225806451613,0.0,12,-2.4492935982947064e-16,1.0
1867-01,1.2,-2.17,0.0,0.0005,1,0.49999999999999994,0.8660254037844387
1867-02,6.9,3.63,1.3571428571428572,0.00045,2,0.8660254037844386,0.5000000000000001
1867-03,3.1,-3.03,17.419354838709676,0.0,3,1.0,6.123233995736766e-17
1867-04,9.3,3.08,9.666666666666666,0.0004,4,0.8660254037844387,-0.49999999999999983
1867-05,11.4,-2.35,5.548387096774194,0.0004,5,0.49999999999999994,-0.8660254037844387
1867-06,14.1,-1.2,2.8,0.0,6,1.2246467991473532e-16,-1.0
1867-07,14.9,-1.77,9.451612903225806,0.0003,7,-0.4999999999999998,-0.8660254037844388
1867-08,16.3,3.1,9.064516129032258,0.0003,8,-0.8660254037844384,-0.5000000000000004
1867-09,13.6,1.13,18.7,0.0,9,-1.0,-1.8369701987210297e-16
1867-10,9.3,0.73,25.483870967741936,0.0003,10,-0.8660254037844386,0.5000000000000001
1867-11,4.8,-1.51,18.133333333333333,0.0003,11,-0.5000000000000004,0.8660254037844384
1867-12,3.4,-0.55,47.87096774193548,0.0,12,-2.4492935982947064e-16,1.0
1868-01,3.9,1.46,25.903225806451612,0.0002,1,0.49999999999999994,0.8660254037844387
1868-02,6.3,3.95,26.344827586206897,0.0002,2,0.8660254037844386,0.5000000000000001
1868-03,6.8,2.94,44.03225806451613,0.0,3,1.0,6.123233995736766e-17
1868-04,8.7,2.52,61.1,0.0002,4,0.8660254037844387,-0.49999999999999983
1868-05,13.5,1.35,44.516129032258064,0.0002,5,0.49999999999999994,-0.8660254037844387
1868-06,15.5,2.1,51.8,0.0,6,1.2246467991473532e-16,-1.0
1868-07,18.3,1.21,48.32258064516129,0.0002,7,-0.4999999999999998,-0.8660254037844388
1868-08,16.8,3.02,57.29032258064516,0.0002,8,-0.8660254037844384,-0.5000000000000004
1868-09,14.3,-2.65,78.66666666666667,0.0,9,-1.0,-1.8369701987210297e-16
1868-10,8.4,1.87,102.7741935483871,0.0002,10,-0.8660254037844386,0.5000000000000001
1868-11,4.9,-0.83,98.66666666666667,0.0003,11,-0.5000000000000004,0.8660254037844384
1868-12,7.2,2.01,112.7741935483871,0.0,12,-2.4492935982947064e-16,1.0
1869-01,5.6,3.25,101.61290322580645,0.0003,1,0.49999999999999994,0.8660254037844387
1869-02,7.5,3.9,99.89285714285714,0.00045,2,0.8660254037844386,0.5000000000000001
1869-03,3.8,-1.91,87.96774193548387,0.0,3,1.0,6.123233995736766e-17
1869-04,10.1,2.62,68.43333333333334,0.0005499999999999999,4,0.8660254037844387,-0.49999999999999983
1869-05,9.6,-1.98,173.38709677419354,0.0007,5,0.49999999999999994,-0.8660254037844387
1869-06,13.2,-0.71,180.7,0.0,6,1.2246467991473532e-16,-1.0
1869-07,17.3,0.29,98.80645161290323,0.0007,7,-0.4999999999999998,-0.8660254037844388
1869-08,15.5,1.15,132.74193548387098,0.0007,8,-0.8660254037844384,-0.5000000000000004
1869-09,14.4,0.62,134.46666666666667,0.0,9,-1.0,-1.8369701987210297e-16
1869-10,9.7,-0.79,99.03225806451613,0.0007,10,-0.8660254037844386,0.5000000000000001
1869-11,5.8,0.79,130.23333333333332,0.0007,11,-0.5000000000000004,0.8660254037844384
1869-12,2.8,-0.69,174.1290322580645,0.0,12,-2.4492935982947064e-16,1.0
1870-01,3.3,0.32,128.96774193548387,0.0007,1,0.49999999999999994,0.8660254037844387
1870-02,2.8,-1.98,191.67857142857142,0.0006,2,0.8660254037844386,0.5000000000000001
1870-03,4.7,-2.07,262.6774193548387,0.0,3,1.0,6.123233995736766e-17
1870-04,9.2,2.92,266.9,0.0006,4,0.8660254037844387,-0.49999999999999983
1870-05,11.7,1.55,293.5806451612903,0.0006,5,0.49999999999999994,-0.8660254037844387
1870-06,15.2,0.56,226.3,0.0,6,1.2246467991473532e-16,-1.0
1870-07,17.5,-0.36,220.93548387096774,0.0006,7,-0.4999999999999998,-0.8660254037844388
1870-08,15.7,-3.41,256.5483870967742,0.0006,8,-0.8660254037844384,-0.5000000000000004
1870-09,12.9,1.71,226.8,0.0,9,-1.0,-1.8369701987210297e-16
1870-10,9.5,1.3,244.25806451612902,0.0006,10,-0.8660254037844386,0.5000000000000001
1870-11,4.7,-2.04,246.03333333333333,0.0006,11,-0.5000000000000004,0.8660254037844384
1870-12,0.6,-3.52,216.70967741935485,0.0,12,-2.4492935982947064e-16,1.0
1871-01,0.5,0.67,147.19354838709677,0.0006,1,0.49999999999999994,0.8660254037844387
1871-02,6.1,1.71,208.96428571428572,0.0005499999999999999,2,0.8660254037844386,0.5000000000000001
1871-03,7.3,1.15,238.74193548387098,0.0,3,1.0,6.123233995736766e-17
1871-04,8.7,-0.32,270.9,0.0005,4,0.8660254037844387,-0.49999999999999983
1871-05,11.3,-2.5,242.61290322580646,0.0005,5,0.49999999999999994,-0.8660254037844387
1871-06,12.8,-1.37,152.93333333333334,0.0,6,1.2246467991473532e-16,-1.0
1871-07,15.2,1.75,171.80645161290323,0.0005,7,-0.4999999999999998,-0.8660254037844388
1871-08,17.2,4.19,183.70967741935485,0.0006,8,-0.8660254037844384,-0.5000000000000004
1871-09,12.7,-1.93,133.86666666666667,0.0,9,-1.0,-1.8369701987210297e-16
1871-10,9.8,-0.89,148.48387096774192,0.0007,10,-0.8660254037844386,0.5000000000000001
1871-11,3.4,-3.72,175.66666666666666,0.0008,11,-0.5000000000000004,0.8660254037844384
1871-12,3.6,-0.18,150.7741935483871,0.0,12,-2.4492935982947064e-16,1.0
1872-01,5.0,1.15,132.67741935483872,0.0008,1,0.49999999999999994,0.8660254037844387
1872-02,6.9,0.45,200.3448275862069,0.0009,2,0.8660254037844386,0.5000000000000001
1872-03,6.8,-1.2,147.48387096774192,0.0,3,1.0,6.123233995736766e-17
1872-04,8.2,-0.73,170.43333333333334,0.001,4,0.8660254037844387,-0.49999999999999983
